"inc","inc_decline","mort_to_inc","prop_inc_15","prev","prop_prev_pre","prev_ltbi","prev_to_notif","ari","prog_early","prog_cum","scenario","array","sample","round","array2","count"
40.3176912731647,0,0.129101327689827,0.118120202281376,38.019177311984,0.614624861154788,0.800347976703704,3.03852608018841,0.0254268823694585,0.050225100650862,0.0767731752626954,"ACF & TPT",1,15,7,1,13
240.077457307077,0.00736152089756581,0.142340886233562,0.102109567397618,232.350191130322,0.604419430699048,0.285912592249607,3.0622266900244,0.160655820006816,0.050369432236009,0.0770479840613778,"No Intervention",1,17,7,1,1
157.098749374063,0,0.0997204238852045,0.107260725439338,133.817902826659,0.64763174770163,0.229483776949274,3.84818460608857,0.0851028010792877,0.050369432236009,0.0770479840613778,"ACF",1,17,7,1,1
44.1975905271298,0,0.120195180601018,0.116382359999926,39.9950995195261,0.627795955526151,0.803981375075402,3.39230390044516,0.0269732575460586,0.050369432236009,0.0770479840613778,"ACF & TPT",1,17,7,1,1
205.690822398306,0.0035566332300766,0.153601789503689,0.104630072145142,208.167916998894,0.594693515057499,0.253452171723932,3.05823879966805,0.144631050247947,0.05076975499047,0.0780330628087825,"No Intervention",1,18,7,1,1
135.335801123218,0,0.107243536838417,0.109211247380145,120.050434123587,0.638845513431142,0.203925415301802,3.84025143507873,0.0766060335812087,0.05076975499047,0.0780330628087825,"ACF",1,18,7,1,1
38.0869181744626,0,0.129280824562898,0.117680984907648,35.9863685825598,0.618833148141367,0.794988692533148,3.39371635207533,0.0243450161277689,0.05076975499047,0.0780330628087825,"ACF & TPT",1,18,7,1,1
220.307571943913,0.00758263697594319,0.138732425740195,0.122945461103025,200.147855725099,0.59249585410165,0.262664310250069,3.03065008498554,0.138226588549016,0.0517284686330939,0.0788703137316102,"No Intervention",1,28,7,1,3
144.006724197351,0,0.0973899253273415,0.128115847506117,115.326415901694,0.637111302290281,0.211741019424608,3.80648830052818,0.0732341880363425,0.0517284686330939,0.0788703137316102,"ACF",1,28,7,1,3
40.019205132503,0,0.117590003278843,0.137613555065851,34.0263451111678,0.616257676111284,0.796703626571018,3.3475721523028,0.0228970927711901,0.0517284686330939,0.0788703137316102,"ACF & TPT",1,28,7,1,3
235.076971018183,0.00482812037192204,0.157743111482869,0.0972385035789171,242.31985264728,0.590493278155305,0.285112258119942,3.09622797762883,0.163527504249265,0.0494441042571903,0.0757083351989942,"No Intervention",1,33,7,1,2
152.336677271241,0,0.110113237581478,0.102331651698113,137.363226282,0.634809788932512,0.227194276086109,3.88121526014775,0.0853159121432501,0.0494441042571903,0.0757083351989942,"ACF",1,33,7,1,2
43.4151326447549,0,0.132807908893032,0.110990131588595,41.7220279494302,0.614579137899923,0.802649669098678,3.4302247092954,0.0274822049125794,0.0494441042571903,0.0757083351989942,"ACF & TPT",1,33,7,1,2
227.6426264837,0.0076132979558664,0.139727414782204,0.116625591038339,210.330944387185,0.597023577881544,0.273928099556983,2.73572028009111,0.144538290440384,0.0505565877368782,0.0770631609086355,"No Intervention",1,39,7,1,1
149.808640264029,0,0.0990527975649852,0.121747426912727,122.500584503989,0.638661468481161,0.221082021581264,3.41620303764124,0.0773927337556916,0.0505565877368782,0.0770631609086355,"ACF",1,39,7,1,1
41.6749527315135,0,0.119081163962228,0.131158409849086,36.1253993259272,0.61919452941111,0.799114203479491,3.01280007568546,0.0242042507055924,0.0505565877368782,0.0770631609086355,"ACF & TPT",1,39,7,1,1
215.31088366225,0.00538796653488738,0.1413048063754,0.107752009945778,209.698305995927,0.610569770873687,0.261700009140174,3.09521243421021,0.144271826735088,0.0508331950051281,0.0777699410552885,"No Intervention",1,41,7,1,2
141.005793289489,0,0.0988275952613381,0.112555125626605,120.816159060198,0.653600535150365,0.210332679161658,3.89434646520592,0.0763576790853644,0.0508331950051281,0.0777699410552885,"ACF",1,41,7,1,2
39.4560552164443,0,0.119226396472326,0.121255932429185,35.9445772257046,0.633855514014553,0.79662497235405,3.43270700302916,0.0240861002192192,0.0508331950051281,0.0777699410552885,"ACF & TPT",1,41,7,1,2
245.607728656616,0.00701343817482569,0.147758127688025,0.112287964461604,235.748829029364,0.591658643893704,0.288067619712236,2.9507418750608,0.160687531559404,0.0510526867758745,0.0780519518946617,"No Intervention",1,59,7,1,1
160.648159298042,0,0.103684999136074,0.117885188504541,135.550535223175,0.635400900146933,0.231553315196942,3.69751084111838,0.0849932985742754,0.0510526867758745,0.0780519518946617,"ACF",1,59,7,1,1
45.3129553321072,0,0.124847120099013,0.12777747699035,40.5921942282067,0.615330322028015,0.804223609669746,3.26074897220692,0.0269893322165899,0.0510526867758745,0.0780519518946617,"ACF & TPT",1,59,7,1,1
236.107505828641,0.00554469698663695,0.155021321604428,0.0994066656195,237.903586524056,0.584977686426429,0.283800487384667,2.98958142525294,0.163750922498415,0.0502080368111611,0.0767670403230697,"No Intervention",1,74,7,1,1
153.653750876202,0,0.108573488399161,0.104625908545736,135.699539446742,0.629255110680771,0.226984390503145,3.74244423191545,0.0859695371399006,0.0502080368111611,0.0767670403230697,"ACF",1,74,7,1,1
43.7307073324876,0,0.130731178297665,0.113551314685252,41.1087197508663,0.609102162962274,0.803538958117966,3.30896559968942,0.0276119558037468,0.0502080368111611,0.0767670403230697,"ACF & TPT",1,74,7,1,1
242.767531644112,0.0100434463423644,0.14938728891147,0.124854155537553,218.693602206356,0.560283788479126,0.276850968484638,2.77414288351221,0.1505919243761,0.0524419820001324,0.0805473240204855,"No Intervention",1,75,7,1,1
160.90823128545,0,0.10574249861475,0.130380762726054,127.749079996746,0.605477675938564,0.224452712658963,3.45496522842928,0.0810238615614989,0.0524419820001324,0.0805473240204855,"ACF",1,75,7,1,1
44.74034731548,0,0.127488836924056,0.141059706860402,37.6954347270291,0.583985965122627,0.803300841504745,3.04161882681879,0.0253502572480787,0.0524419820001324,0.0805473240204855,"ACF & TPT",1,75,7,1,1
226.809512308519,0.00640850587393327,0.161255612869256,0.109555638653528,225.999786120368,0.567251132631092,0.272394666464539,2.80753939541454,0.156160436349278,0.0508205016505354,0.0782100530924254,"No Intervention",1,79,7,1,7
149.409258469604,0,0.113371855733302,0.114780991225027,130.487314194574,0.611975472161676,0.219581306489923,3.50110895753618,0.082932944905305,0.0508205016505354,0.0782100530924254,"ACF",1,79,7,1,7
42.0447488906283,0,0.136543950492172,0.124438221040781,39.0767275215608,0.591321695818927,0.802315773084654,3.09408397065312,0.0263437474956475,0.0508205016505354,0.0782100530924254,"ACF & TPT",1,79,7,1,7
226.514726075351,0.00565442070968225,0.141730681497776,0.105898295825142,224.489052177429,0.61408371945675,0.274182789134352,2.92890301212083,0.153716372477834,0.0504602577074471,0.0772026411886765,"No Intervention",1,80,7,1,2
148.159182395854,0,0.0991854997866738,0.111003379587681,129.117276313197,0.655836522515855,0.220143559771743,3.68121246203303,0.0811545110445972,0.0504602577074471,0.0772026411886765,"ACF",1,80,7,1,2
41.5778095318876,0,0.119350886379753,0.120051651278788,38.4840190351359,0.636950838626427,0.80044857425921,3.24971614558772,0.0256555234975062,0.0504602577074471,0.0772026411886765,"ACF & TPT",1,80,7,1,2
251.688094797986,0.00662877472856471,0.153218666630183,0.103907324919063,255.190890641694,0.592332370582135,0.296468365770628,2.80511735038725,0.174077559037471,0.0506137997903267,0.0776279705471573,"No Intervention",1,81,7,1,2
165.30359281885,0,0.107676757141684,0.109553182941085,147.046909054171,0.634906024070393,0.23849685147711,3.50306935089418,0.0923036344293305,0.0506137997903267,0.0776279705471573,"ACF",1,81,7,1,2
47.0477492059863,0,0.129433088636754,0.11948951470467,44.4683158996438,0.615505968551199,0.808139723865221,3.09704529744332,0.0296149051225353,0.0506137997903267,0.0776279705471573,"ACF & TPT",1,81,7,1,2
234.98021921889,0.00736191985478207,0.139424318792896,0.120563562266234,215.621162950352,0.604870335586214,0.275956528176017,2.88953388468183,0.147817545100102,0.0505311170968166,0.077022961339918,"No Intervention",1,90,7,1,4
154.347475805824,0,0.0985298662466546,0.125976473043166,125.24383631777,0.646742143051579,0.221964590812914,3.6166151929262,0.07896364363369,0.0505311170968166,0.077022961339918,"ACF",1,90,7,1,4
43.1023879492889,0,0.118552070455392,0.135771569598549,37.0607782897372,0.62721985623669,0.799473702850627,3.18554837234729,0.0247768375214708,0.0505311170968166,0.077022961339918,"ACF & TPT",1,90,7,1,4
236.218802771418,0.00692270633872538,0.138580417312636,0.110864248216736,225.807676455001,0.610410278488355,0.284241555567849,2.80617434931078,0.146695018572313,0.050344524551696,0.077034225782116,"No Intervention",1,3,8,1,7
156.385662383594,0,0.0984971985739777,0.115648901386551,132.348284057498,0.650897379584101,0.22998616572906,3.49622960477606,0.0791819524489929,0.050344524551696,0.077034225782116,"ACF",1,3,8,1,7
43.6554881803817,0,0.118770369702545,0.124728131073475,39.2403131591611,0.631374854805801,0.799879985267718,3.08005558051149,0.0249219979419762,0.050344524551696,0.077034225782116,"ACF & TPT",1,3,8,1,7
233.265189455037,0.00534734215765742,0.138196190552819,0.102544938453806,231.103735873879,0.618113949248793,0.28452183495257,2.86907986485399,0.151035383075883,0.0509795280253905,0.0781123645083745,"No Intervention",1,6,8,1,3
154.130634803563,0,0.0975025262896627,0.107205484356682,134.768597781922,0.658658188215513,0.230344381801011,3.58986891589311,0.0809922747848593,0.0509795280253905,0.0781123645083745,"ACF",1,6,8,1,3
43.1619623080729,0,0.117482005184196,0.115891324258055,40.1123604943744,0.639686686448808,0.800645660414145,3.16717255526011,0.0255873294320374,0.0509795280253905,0.0781123645083745,"ACF & TPT",1,6,8,1,3
231.09901574349,0.00835104756000105,0.145551623905914,0.110944312884111,219.113327425217,0.593312850961046,0.27650843492787,2.85560686612925,0.150826506633743,0.0505340843755928,0.0769990720450967,"No Intervention",1,9,8,1,1
150.416534224102,0,0.102334010790057,0.116232825076625,125.650618105388,0.636250149569996,0.221741489208052,3.57940467745213,0.0794452240296564,0.0505340843755928,0.0769990720450967,"ACF",1,9,8,1,1
42.0084291017472,0,0.123116258840344,0.125536867827127,37.2388692459128,0.616558673110338,0.801338928680801,3.15775080481607,0.0249647273867935,0.0505340843755928,0.0769990720450967,"ACF & TPT",1,9,8,1,1
207.875888191582,0.00574591128313595,0.137822749038069,0.106577961491157,203.920526970995,0.62613896583954,0.259499281106683,2.87611822999007,0.140226787957355,0.0500079945481625,0.0765478492420328,"No Intervention",1,10,8,1,2
136.775657487385,0,0.0968865031398074,0.111128622744026,118.437144852216,0.666081799232852,0.209171067158844,3.61231974484014,0.0746709113967457,0.0500079945481625,0.0765478492420328,"ACF",1,10,8,1,2
37.889609363861,0,0.116586173617561,0.119623553141304,34.8347428854626,0.647781923052956,0.795661334417022,3.18770545957781,0.0233018230016812,0.0500079945481625,0.0765478492420328,"ACF & TPT",1,10,8,1,2
223.72811213693,0.00397103924924203,0.140900597845196,0.105073718083611,228.715666772288,0.622371606157041,0.275026580565192,2.96299443125093,0.147699102755334,0.0501587219520109,0.0768895274701212,"No Intervention",1,14,8,1,15
147.132067867108,0,0.0991357023083102,0.109751434988916,132.319909607472,0.663068441018392,0.221496800661932,3.70566127974624,0.0786304014428636,0.0501587219520109,0.0768895274701212,"ACF",1,14,8,1,15
41.5175095727328,0,0.119693518993127,0.118327464462011,39.7645061062501,0.643903190391924,0.797291062817121,3.26918323249799,0.025079294972412,0.0501587219520109,0.0768895274701212,"ACF & TPT",1,14,8,1,15
220.600288719221,0.00233840254616025,0.145763317733363,0.105220130455524,233.128235967722,0.621642367189194,0.271323737496784,3.10084938989516,0.15335425342665,0.0494893510412543,0.0760091218536214,"No Intervention",1,15,8,1,26
144.983704586413,0,0.102072151082896,0.110126112329869,134.199972185806,0.663262181565678,0.217684150523197,3.87951993328195,0.0813224510642165,0.0494893510412543,0.0760091218536214,"ACF",1,15,8,1,26
41.5085049932884,0,0.123326056315349,0.118881775768178,40.982403744868,0.643861629690359,0.797063563413071,3.42550841345234,0.0263467473822352,0.0494893510412543,0.0760091218536214,"ACF & TPT",1,15,8,1,26
218.51920828429,0.00693988831356629,0.140184335160468,0.109569601715521,205.600441489466,0.60454024654943,0.264665827232221,2.91660234531523,0.137360286169384,0.050398998663022,0.077121383697504,"No Intervention",1,17,8,1,1
143.434408800588,0,0.098842745353146,0.11407877590586,119.289263288272,0.646638194400928,0.212923694008587,3.65721731743612,0.073200061036412,0.050398998663022,0.077121383697504,"ACF",1,17,8,1,1
39.5681845181279,0,0.119219131945177,0.122601019169023,34.951910622132,0.626831701893102,0.795141849543597,3.22101296091228,0.0227549692586774,0.050398998663022,0.077121383697504,"ACF & TPT",1,17,8,1,1
230.960976839659,0.00472259711114387,0.152642258557695,0.107982459387286,233.195511361163,0.589866792561999,0.278877106267951,2.98722778565541,0.164396990336753,0.049858176683523,0.0765502079171672,"No Intervention",1,19,8,1,1
151.886142533068,0,0.106971566022548,0.113507842057908,134.335965806402,0.634001170393109,0.224087409283806,3.7349925691626,0.0872302798219391,0.049858176683523,0.0765502079171672,"ACF",1,19,8,1,1
43.3748074842066,0,0.128882173370778,0.123265928599029,40.8226398997522,0.61377869296162,0.803405395407611,3.29935352356497,0.0281065497591612,0.049858176683523,0.0765502079171672,"ACF & TPT",1,19,8,1,1
233.380702182733,0.00606331290756135,0.156854408083437,0.10018235778845,243.971650541012,0.592163784481211,0.285911770898925,2.88121836656721,0.175128246211378,0.050496095371282,0.0776665297212598,"No Intervention",1,24,8,1,3
153.641539100796,0,0.109486532553538,0.105761751996816,140.369884572308,0.635638660508145,0.230775147170189,3.6085756585634,0.0926189836753305,0.050496095371282,0.0776665297212598,"ACF",1,24,8,1,3
43.7937658108409,0,0.131626508220915,0.115619518378443,42.5572871109655,0.616246765740684,0.808572166537214,3.19322898432997,0.0297810366069467,0.050496095371282,0.0776665297212598,"ACF & TPT",1,24,8,1,3
237.296012826942,0.0063520692241168,0.143461720641734,0.10311442305266,233.817458272031,0.605217981982928,0.286055389545363,2.9972962110537,0.161368971098922,0.0508365724189006,0.0779938315514968,"No Intervention",1,27,8,1,2
156.426319892772,0,0.100583592734992,0.108250396651046,135.56162468276,0.648062113717049,0.231008970233601,3.76097073839574,0.0860504516399947,0.0508365724189006,0.0779938315514968,"ACF",1,27,8,1,2
44.0605978735687,0,0.121202908154977,0.117586260347949,40.5761059528534,0.628391419680024,0.804521569050003,3.3172769421896,0.0273213170408205,0.0508365724189006,0.0779938315514968,"ACF & TPT",1,27,8,1,2
245.824180589465,0.00631990796518533,0.161769895010146,0.110941371369463,247.405579341495,0.567873892565434,0.289828420065775,2.84302898608453,0.172375730454195,0.0496984685130494,0.0761780046794708,"No Intervention",1,28,8,1,1
160.50306582836,0,0.113649191247803,0.116954667958584,141.279229631018,0.612746102958118,0.231855190889693,3.54046556611008,0.0907197474856882,0.0496984685130494,0.0761780046794708,"ACF",1,28,8,1,1
46.0056597268679,0,0.136766955179177,0.12730248691392,43.0792312132893,0.592139492565777,0.806658156204905,3.13032858469982,0.0293318817622448,0.0496984685130494,0.0761780046794708,"ACF & TPT",1,28,8,1,1
263.48467367838,0.00595320289421541,0.156266927975463,0.108719783390451,269.388847036545,0.581745579472344,0.312194649390979,2.7625024930675,0.18359648182167,0.0505748146798495,0.0773885396113172,"No Intervention",1,31,8,1,1
173.109455087322,0,0.110178573291483,0.114907264570575,155.037353609692,0.624887558858942,0.252065095137564,3.43325798372797,0.0974854751552232,0.0505748146798495,0.0773885396113172,"ACF",1,31,8,1,1
50.0420689335416,0,0.132421795303083,0.125597017161153,47.6393874696953,0.605026189849893,0.811759967319967,3.03701009795901,0.0317733582364256,0.0505748146798495,0.0773885396113172,"ACF & TPT",1,31,8,1,1
239.752809376489,0.00893092220515179,0.137731058770229,0.106269605686415,227.759185053899,0.613610796264123,0.289708873063731,2.7344708402431,0.148401499275271,0.0507665627254053,0.0773831384094923,"No Intervention",1,34,8,1,3
157.5554893618,0,0.0976591715787961,0.111064204399217,132.591422702913,0.653426980273794,0.234212699811272,3.4172517757756,0.0793728659864977,0.0507665627254053,0.0773831384094923,"ACF",1,34,8,1,3
43.6858521485225,0,0.117477657595686,0.119917283873243,38.9891740795731,0.634680878821464,0.802246611946119,3.01320985232749,0.0247746230554742,0.0507665627254053,0.0773831384094923,"ACF & TPT",1,34,8,1,3
227.711269257768,0.00361642094514314,0.170752567381591,0.105295531709292,241.769928474463,0.563862935405424,0.278576839885205,3.01251006057596,0.174322350818671,0.0495287732636435,0.0764186032842484,"No Intervention",1,41,8,1,1
149.812606000492,0,0.119158495277104,0.111049252336326,138.353973882163,0.610271163581675,0.223766644915338,3.7560661171534,0.0919700828555649,0.0495287732636435,0.0764186032842484,"ACF",1,41,8,1,1
43.3263608049616,0,0.143587134370234,0.121116501649527,42.6840348696035,0.589248698193865,0.805813010751988,3.32578653880001,0.0300794017223083,0.0495287732636435,0.0764186032842484,"ACF & TPT",1,41,8,1,1
231.734244583089,0.00427725322952588,0.150768413880461,0.10521412695056,238.650497281102,0.601823555051776,0.282446048789411,2.94046052114273,0.157982898483282,0.0494224042971263,0.0759959874176151,"No Intervention",1,47,8,1,27
153.216965458572,0,0.106459162822632,0.110208568786655,138.62280982804,0.643918471761724,0.227552654785211,3.65947861507296,0.0846488930840459,0.0494224042971263,0.0759959874176151,"ACF",1,47,8,1,27
43.6623134127086,0,0.128559473983299,0.119376287281418,42.103171152938,0.623840468892377,0.801305595603825,3.23037927802681,0.0272873662168999,0.0494224042971263,0.0759959874176151,"ACF & TPT",1,47,8,1,27
248.865645916543,0.00730167956946493,0.132662711572245,0.10351187535415,237.012642627237,0.617072224883535,0.300304036364592,2.82343347721028,0.156572234182622,0.0517226784009948,0.0791680821979973,"No Intervention",1,48,8,1,3
165.411265260102,0,0.0938940717558716,0.108326816407694,139.496799703412,0.657517781769926,0.244764251000754,3.53342589449078,0.0847686394366662,0.0517226784009948,0.0791680821979973,"ACF",1,48,8,1,3
46.1389666525167,0,0.113019813451172,0.117470525087664,41.2711138387296,0.63854427132614,0.805350831539382,3.11410167580049,0.0266199532488931,0.0517226784009948,0.0791680821979973,"ACF & TPT",1,48,8,1,3
237.026713314048,0.00311899428342999,0.154279612555533,0.103652026208195,254.141270283822,0.602344884774818,0.285957538384604,3.12332472577543,0.174467773479614,0.0506567634201427,0.0778309810728969,"No Intervention",1,53,8,1,13
155.077521324613,0,0.107141004256703,0.109402497009048,144.764862729615,0.646551243099091,0.229611361220112,3.91685077050663,0.0915402561265856,0.0506567634201427,0.0778309810728969,"ACF",1,53,8,1,13
44.8935530942555,0,0.129214788566703,0.11918331531532,44.6759459460872,0.626680288013227,0.805858532418481,3.46283993161092,0.0299526012012056,0.0506567634201427,0.0778309810728969,"ACF & TPT",1,53,8,1,13
234.405055923232,0.00614576214189178,0.146521366937495,0.101276558212936,239.500224255653,0.608092041869699,0.28714096707511,2.80305400657884,0.164907229925749,0.0503972157938457,0.0772877410910142,"No Intervention",1,54,8,1,2
154.635901884591,0,0.103063108100469,0.106484171140117,138.866907299847,0.649285078427842,0.232074700191849,3.50349151011647,0.0879194930111895,0.0503972157938457,0.0772877410910142,"ACF",1,54,8,1,2
43.7629769392334,0,0.12393490929947,0.115855845016545,41.7707486352738,0.630442574563107,0.805739937314554,3.09716061905969,0.0280614260870504,0.0503972157938457,0.0772877410910142,"ACF & TPT",1,54,8,1,2
225.02108208494,0.0079643012360312,0.135709621804266,0.112364756755887,210.391038358052,0.617939705609272,0.271426525462088,2.90678297129607,0.140650110332103,0.0504141743599286,0.0767893942082672,"No Intervention",1,55,8,1,1
147.256194251361,0,0.095804105595159,0.117207390763896,121.859936797962,0.658660814273678,0.218317035812499,3.64524449252342,0.0748257273789269,0.0504141743599286,0.0767893942082672,"ACF",1,55,8,1,1
40.7662601067853,0,0.115423982034297,0.126053722383389,35.7834882660348,0.639558015454977,0.797472124891017,3.20977215428681,0.0233089545058588,0.0504141743599286,0.0767893942082672,"ACF & TPT",1,55,8,1,1
234.88549745676,0.00393725247554266,0.145816434323743,0.0979633984613464,248.227240840053,0.618676283014198,0.288073107784317,3.07034991808874,0.165340857782996,0.0499689154486466,0.0769428365443104,"No Intervention",1,56,8,1,2
154.99361170638,0,0.102073607222569,0.102931002047179,143.512683513533,0.660448969359045,0.232299123605145,3.84403758434522,0.0880547451075837,0.0499689154486466,0.0769428365443104,"ACF",1,56,8,1,2
44.2256858911043,0,0.123282767842756,0.111914902633313,43.6519393613431,0.64103537100893,0.8040250432929,3.39333334487244,0.0284264518679184,0.0499689154486466,0.0769428365443104,"ACF & TPT",1,56,8,1,2
219.71152836275,0.00732578350518964,0.157235342162311,0.116539950584972,208.070850146233,0.561757661869321,0.261440534616843,2.98869171498284,0.149002943355583,0.0499088450638608,0.076252971094147,"No Intervention",1,61,8,1,1
142.114304572835,0,0.109978243161069,0.122069985503624,117.869341051607,0.608386643614287,0.208134163775903,3.74323782144024,0.0776224965822918,0.0499088450638608,0.076252971094147,"ACF",1,61,8,1,1
39.9668226696487,0,0.132559394253742,0.131643386377364,35.2564093920233,0.587075656852397,0.798752408426211,3.30361262010856,0.0245964367182281,0.0499088450638608,0.076252971094147,"ACF & TPT",1,61,8,1,1
247.674350859557,0.00584963508648362,0.149863163422944,0.101891875138528,255.280548226233,0.608702803794556,0.297768589209867,2.87370985400825,0.169922929037868,0.0496096029174651,0.0760621662348532,"No Intervention",1,67,8,1,2
162.731972616076,0,0.105570323617627,0.107242050039888,147.33405648866,0.649831164914857,0.239433225941257,3.58444185396582,0.0903340739210998,0.0496096029174651,0.0760621662348532,"ACF",1,67,8,1,2
46.4005874357019,0,0.127134069999154,0.116707724124942,44.6890381424392,0.630695749433668,0.806538035736301,3.16686787932473,0.0290822611436444,0.0496096029174651,0.0760621662348532,"ACF & TPT",1,67,8,1,2
234.669143757281,0.00663824315888828,0.138849832007296,0.103111691299257,226.710694541358,0.614708836089112,0.282562353117882,2.87690848869987,0.147777007384197,0.0504705587821567,0.0770810443356828,"No Intervention",1,68,8,1,2
153.908428871636,0,0.098055169168861,0.107760663384706,131.439414990295,0.655381466603565,0.227355365435738,3.60216052845114,0.0787499324200471,0.0504705587821567,0.0770810443356828,"ACF",1,68,8,1,2
