"inc","inc_decline","mort_to_inc","prop_inc_15","prev","prop_prev_pre","prev_ltbi","prev_to_notif","ari","prog_early","prog_cum","inc_like","inc_decline_like","inc_decline_narrow_like","mort_to_inc_like","prop_inc_15_like","prev_like","prop_prev_pre_like","prev_to_notif_like","ari_like","prev_ltbi_like","prog_early_like","prog_cum_like","log_like1","likelihood1","log_like2","likelihood2","log_like3","likelihood3","log_like4","likelihood4","prior","array","sample","round","array2"
263.448617123116,0.0236928225360943,0.152577973181509,0.11108308439788,244.008910787573,0.577189957181242,0.304754401152952,2.85214825108866,0.168916408263412,0.050539596676387,0.0770888499464771,-8.7813027001201,3.81816105040371,-209.051121849273,2.68855696221304,3.1480145214396,-18.230366739174,-7.60733552124323,1.15578044833075,-21.482706584869,1.83649892222183,3.76920262473513,3.47957359115336,0.303972437990227,1.35523170266547,-40.0240844753126,4.14725719378437e-18,-36.2059234249089,1.88784895711664e-16,-249.075206324585,6.72995738650967e-109,344.50259691574,1,98,8,1
276.087391234531,0.0232095173579593,0.134838022334959,0.107078665210288,260.764399903627,0.620294812273561,0.326150953303139,2.59991997730835,0.168560646698311,0.050458328269652,0.077272934796097,-11.4460618900983,3.71513785533875,-250.26039987526,1.1065431505348,2.97766201178845,-12.1731824497393,-4.53112182993595,-0.683926344984732,-21.4074622252721,1.79257832573106,3.76038696235866,3.47456964758131,-2.41852695442731,0.0890526995755643,-37.1300146420361,7.49272042250709e-17,-33.4148767866974,3.07682926777129e-15,-287.390414517296,1.5414478035601e-125,344.50259691574,1,64,10,1
263.448617123116,0.0236928225360943,0.152577973181509,0.11108308439788,244.008910787573,0.577189957181242,0.304754401152952,2.85214825108866,0.168916408263412,0.050539596676387,0.0770888499464771,-8.7813027001201,3.81816105040371,-209.051121849273,2.68855696221304,3.1480145214396,-18.230366739174,-7.60733552124323,1.15578044833075,-21.482706584869,1.83649892222183,3.76920262473513,3.47957359115336,0.303972437990227,1.35523170266547,-40.0240844753126,4.14725719378437e-18,-36.2059234249089,1.88784895711664e-16,-249.075206324585,6.72995738650967e-109,344.50259691574,1,98,8,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
260.08160042821,0.0147440370000206,0.158371688754865,0.0963517419153947,264.190800087924,0.582293258051338,0.307717675701266,2.92282029253933,0.183940551027675,0.0502080368111611,0.0767670403230699,-8.16645625884541,0.455486629887171,-1554.12089005589,2.94142292786519,2.10059057898095,-11.131011145281,-7.2155773032453,0.941008581073547,-24.7036290960809,1.83686350722104,3.73224873687116,3.48777661849781,0.890432603744593,2.43618332539084,-36.176762852943,1.94371022742612e-16,-35.7212762230558,3.06511553876471e-16,-1590.29765290883,0,344.50259691574,1,74,7,1
263.448617123116,0.0236928225360943,0.152577973181509,0.11108308439788,244.008910787573,0.577189957181242,0.304754401152952,2.85214825108866,0.168916408263412,0.050539596676387,0.0770888499464771,-8.7813027001201,3.81816105040371,-209.051121849273,2.68855696221304,3.1480145214396,-18.230366739174,-7.60733552124323,1.15578044833075,-21.482706584869,1.83649892222183,3.76920262473513,3.47957359115336,0.303972437990227,1.35523170266547,-40.0240844753126,4.14725719378437e-18,-36.2059234249089,1.88784895711664e-16,-249.075206324585,6.72995738650967e-109,344.50259691574,1,98,8,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
263.448617123116,0.0236928225360943,0.152577973181509,0.11108308439788,244.008910787573,0.577189957181242,0.304754401152952,2.85214825108866,0.168916408263412,0.050539596676387,0.0770888499464771,-8.7813027001201,3.81816105040371,-209.051121849273,2.68855696221304,3.1480145214396,-18.230366739174,-7.60733552124323,1.15578044833075,-21.482706584869,1.83649892222183,3.76920262473513,3.47957359115336,0.303972437990227,1.35523170266547,-40.0240844753126,4.14725719378437e-18,-36.2059234249089,1.88784895711664e-16,-249.075206324585,6.72995738650967e-109,344.50259691574,1,98,8,1
247.488206275854,0.0194018936516105,0.144108048013105,0.105629223128708,235.181120123028,0.601172277909545,0.294212440156501,2.83248175757109,0.15946175762539,0.050398998663022,0.077121383697504,-6.22131361708284,2.58966514374214,-700.449484513902,2.09357708328481,2.89606139059666,-22.0633697912487,-5.83087132422696,1.15869424146013,-19.4993216390483,1.81774460776812,3.75385209431238,3.47870568162296,2.82898876662062,16.9283336701609,-38.4162412725617,2.07032439660967e-17,-35.8265761288196,2.75877118865057e-16,-738.865725786463,1.30433330502089e-321,344.50259691574,1,17,8,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
263.448617123116,0.0236928225360943,0.152577973181509,0.11108308439788,244.008910787573,0.577189957181242,0.304754401152952,2.85214825108866,0.168916408263412,0.050539596676387,0.0770888499464771,-8.7813027001201,3.81816105040371,-209.051121849273,2.68855696221304,3.1480145214396,-18.230366739174,-7.60733552124323,1.15578044833075,-21.482706584869,1.83649892222183,3.76920262473513,3.47957359115336,0.303972437990227,1.35523170266547,-40.0240844753126,4.14725719378437e-18,-36.2059234249089,1.88784895711664e-16,-249.075206324585,6.72995738650967e-109,344.50259691574,1,98,8,1
241.168529380747,0.0122431590990493,0.143583394593366,0.102659534653008,248.182116603685,0.620242015804072,0.293512922483816,2.90286335935147,0.161856783380326,0.0501587219520109,0.0768895274701212,-5.45601259608012,-1.03427117372168,-2150.02401149943,2.04742019787343,2.69417954043335,-16.5725355747449,-4.53456842946224,1.03404534610871,-19.9985323704738,1.815518107184,3.72652798322802,3.48473631057259,3.57076980490449,35.5439445254876,-31.759221485361,1.61118481221324e-14,-32.7934926590826,5.72752634932432e-15,-2181.78323298479,0,344.50259691574,1,14,8,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
257.028153649945,0.0182938040565007,0.116340206146063,0.092384780324344,231.763807529591,0.646859112942989,0.308013734117586,3.03263155190234,0.169247697282287,0.0490753949373664,0.0741775043079804,-7.64344928935934,2.15750461862567,-873.31369456049,-2.08946945172113,1.60283128993353,-23.6660579692384,-2.89686400053767,-0.026918264750603,-21.5528178368523,1.83678363899809,3.58592285043973,3.52792823296874,1.30718543304722,3.69575710415547,-47.3221108001193,2.80716801906849e-21,-45.1646061814937,2.42806751193993e-20,-920.635805360609,0,344.50259691574,1,36,6,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
264.243859091539,0.0152741754839365,0.158955567051441,0.113087520756044,246.202617754244,0.564134803669603,0.297022573301714,3.25751173043633,0.169628338409613,0.0500439803293177,0.0757750390510527,-8.93235902763026,0.740422373957898,-1440.1465924276,2.96032845319881,3.20410654055633,-17.3465647265432,-8.64368149071205,-4.41761043318689,-21.6334245966348,1.82544471342602,3.71299113113431,3.50865055780393,0.114727374733995,1.12156762821517,-45.7621188785878,1.33587028895188e-20,-45.0216965046299,2.80108083514993e-20,-1485.90871130619,0,344.50259691574,1,54,6,1
269.738982075213,0.0193083809658049,0.157772665896145,0.0944039830179014,273.989662178332,0.586214679463093,0.317152434551475,2.80632600370822,0.187132259675992,0.0498652903416671,0.076393221508375,-10.0371272203251,2.55501709971353,-714.308702125345,2.92079813375695,1.86883600897189,-8.51882341434054,-6.91961107434198,1.12421699163488,-25.398702523542,1.82407787586324,3.69127679498139,3.49642932026057,-1.02534322921986,0.358673337106867,-35.9486291070807,2.44179245136145e-16,-33.3936120073671,3.14295797751644e-15,-750.257331232425,0,344.50259691574,1,24,10,1
