"time","pop","inc","prev","mort","prev_ltbi","ari_all","scenario","array","sample","round","array2","count","inc_decline","mort_decline","inc_decline_prop_acf","mort_decline_prop_acf","inc_decline0","mort_decline0"
120,1922413.46169788,227.12546445831,192.749272866942,37.7914407870516,0.248272519686993,0.159512307101992,"No Intervention",1,17,6,1,10,0,0,0.425908913000343,0.528735665467247,0.0796771846140478,0.0972900087395617
120,1922413.46169788,227.12546445831,192.749272866942,37.7914407870516,0.248272519686993,0.159512307101992,"No Intervention",1,17,6,1,10,0,0,0.425908913000343,0.528735665467247,0.0796771846140478,0.0972900087395617
120,1922413.46169788,227.12546445831,192.749272866942,37.7914407870516,0.248272519686993,0.159512307101992,"No Intervention",1,17,6,1,10,0,0,0.425908913000343,0.528735665467247,0.0796771846140478,0.0972900087395617
120,1925146.03573489,153.712646400004,82.3512044369748,22.1218908222688,0.192058585098358,0.100397402349438,"ACF",1,17,6,1,10,0.323225835700082,0.414632245779622,0.425908913000343,0.528735665467247,0.377149295731025,0.47158267970358
120,1925146.03573489,153.712646400004,82.3512044369748,22.1218908222688,0.192058585098358,0.100397402349438,"ACF",1,17,6,1,10,0.323225835700082,0.414632245779622,0.425908913000343,0.528735665467247,0.377149295731025,0.47158267970358
120,1925146.03573489,153.712646400004,82.3512044369748,22.1218908222688,0.192058585098358,0.100397402349438,"ACF",1,17,6,1,10,0.323225835700082,0.414632245779622,0.425908913000343,0.528735665467247,0.377149295731025,0.47158267970358
120,1925146.03573489,153.712646400004,82.3512044369748,22.1218908222688,0.192058585098358,0.100397402349438,"ACF",1,17,6,1,10,0.323225835700082,0.414632245779622,0.425908913000343,0.528735665467247,0.377149295731025,0.47158267970358
120,1925146.03573489,153.712646400004,82.3512044369748,22.1218908222688,0.192058585098358,0.100397402349438,"ACF",1,17,6,1,10,0.323225835700082,0.414632245779622,0.425908913000343,0.528735665467247,0.377149295731025,0.47158267970358
120,1925146.03573489,153.712646400004,82.3512044369748,22.1218908222688,0.192058585098358,0.100397402349438,"ACF",1,17,6,1,10,0.323225835700082,0.414632245779622,0.425908913000343,0.528735665467247,0.377149295731025,0.47158267970358
120,1925146.03573489,153.712646400004,82.3512044369748,22.1218908222688,0.192058585098358,0.100397402349438,"ACF",1,17,6,1,10,0.323225835700082,0.414632245779622,0.425908913000343,0.528735665467247,0.377149295731025,0.47158267970358
120,1925146.03573489,153.712646400004,82.3512044369748,22.1218908222688,0.192058585098358,0.100397402349438,"ACF",1,17,6,1,10,0.323225835700082,0.414632245779622,0.425908913000343,0.528735665467247,0.377149295731025,0.47158267970358
120,1925146.03573489,153.712646400004,82.3512044369748,22.1218908222688,0.192058585098358,0.100397402349438,"ACF",1,17,6,1,10,0.323225835700082,0.414632245779622,0.425908913000343,0.528735665467247,0.377149295731025,0.47158267970358
120,1925146.03573489,153.712646400004,82.3512044369748,22.1218908222688,0.192058585098358,0.100397402349438,"ACF",1,17,6,1,10,0.323225835700082,0.414632245779622,0.425908913000343,0.528735665467247,0.377149295731025,0.47158267970358
120,1926877.55989634,54.7580501650865,29.5871142612273,8.15555467572685,0.0447838525186606,0.0356724360333208,"ACF & TPT",1,17,6,1,10,0.758908362408049,0.784195719827618,0.425908913000343,0.528735665467247,0.778117865325366,0.805191320131624
120,1926877.55989634,54.7580501650865,29.5871142612273,8.15555467572685,0.0447838525186606,0.0356724360333208,"ACF & TPT",1,17,6,1,10,0.758908362408049,0.784195719827618,0.425908913000343,0.528735665467247,0.778117865325366,0.805191320131624
120,1926877.55989634,54.7580501650865,29.5871142612273,8.15555467572685,0.0447838525186606,0.0356724360333208,"ACF & TPT",1,17,6,1,10,0.758908362408049,0.784195719827618,0.425908913000343,0.528735665467247,0.778117865325366,0.805191320131624
120,1926877.55989634,54.7580501650865,29.5871142612273,8.15555467572685,0.0447838525186606,0.0356724360333208,"ACF & TPT",1,17,6,1,10,0.758908362408049,0.784195719827618,0.425908913000343,0.528735665467247,0.778117865325366,0.805191320131624
120,1926877.55989634,54.7580501650865,29.5871142612273,8.15555467572685,0.0447838525186606,0.0356724360333208,"ACF & TPT",1,17,6,1,10,0.758908362408049,0.784195719827618,0.425908913000343,0.528735665467247,0.778117865325366,0.805191320131624
120,1926877.55989634,54.7580501650865,29.5871142612273,8.15555467572685,0.0447838525186606,0.0356724360333208,"ACF & TPT",1,17,6,1,10,0.758908362408049,0.784195719827618,0.425908913000343,0.528735665467247,0.778117865325366,0.805191320131624
120,1926877.55989634,54.7580501650865,29.5871142612273,8.15555467572685,0.0447838525186606,0.0356724360333208,"ACF & TPT",1,17,6,1,10,0.758908362408049,0.784195719827618,0.425908913000343,0.528735665467247,0.778117865325366,0.805191320131624
120,1926877.55989634,54.7580501650865,29.5871142612273,8.15555467572685,0.0447838525186606,0.0356724360333208,"ACF & TPT",1,17,6,1,10,0.758908362408049,0.784195719827618,0.425908913000343,0.528735665467247,0.778117865325366,0.805191320131624
120,1926877.55989634,54.7580501650865,29.5871142612273,8.15555467572685,0.0447838525186606,0.0356724360333208,"ACF & TPT",1,17,6,1,10,0.758908362408049,0.784195719827618,0.425908913000343,0.528735665467247,0.778117865325366,0.805191320131624
120,1926877.55989634,54.7580501650865,29.5871142612273,8.15555467572685,0.0447838525186606,0.0356724360333208,"ACF & TPT",1,17,6,1,10,0.758908362408049,0.784195719827618,0.425908913000343,0.528735665467247,0.778117865325366,0.805191320131624
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
120,1923718.02861209,233.162941019949,185.141219860187,34.3424496796728,0.248507913542892,0.157534833216888,"No Intervention",1,30,6,1,151,0,0,0.441957134139624,0.53491868944413,0.0978930642590752,0.116765634861701
