"mu.SA","beta","xi","rel.p.age.1","p.2","s2","phi.2","r1","w","k","omega","increase.omega","array","sample","round","array2"
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.449391964042016,87.6696766875524,0.212552740937761,0.255536245936886,0.0411575357692781,0.18105954103483,0.000533712126275678,0.706825879229373,1.4702786445092,0.761800353931768,0.380402312200693,0.031226865163216,1,54,6,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.445174314531213,87.2454867369497,0.206432615069241,0.249936077825003,0.0414721660587465,0.173813059021859,0.000736863815008772,0.719690579734553,1.42527836485708,0.763478598832173,0.340487417580092,0.0559450455516149,1,98,8,1
0.431108321408209,81.5216348232188,0.219698862098734,0.247642595644651,0.0413607665918713,0.162868653220843,0.000808721143914353,0.665113365118204,1.30162320748535,0.753160462765887,0.433586493797366,0.052038916787785,1,64,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.433663728124545,87.7582066406161,0.192777848387319,0.220951814807557,0.0414674644462869,0.164026388343361,0.000858702631392579,0.712658480712834,1.21190602154578,0.753799987655122,0.477078048720292,0.0327288745582279,1,81,7,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.445174314531213,87.2454867369497,0.206432615069241,0.249936077825003,0.0414721660587465,0.173813059021859,0.000736863815008772,0.719690579734553,1.42527836485708,0.763478598832173,0.340487417580092,0.0559450455516149,1,98,8,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.445174314531213,87.2454867369497,0.206432615069241,0.249936077825003,0.0414721660587465,0.173813059021859,0.000736863815008772,0.719690579734553,1.42527836485708,0.763478598832173,0.340487417580092,0.0559450455516149,1,98,8,1
0.442245504671705,95.028100764218,0.20472096249319,0.243065130694169,0.0401670845742052,0.180942836296562,0.000379358030973275,0.712949340028916,1.43345619223621,0.764583464240337,0.436520518369285,0.0305230289018239,1,30,6,1
0.445174314531213,87.2454867369497,0.206432615069241,0.249936077825003,0.0414721660587465,0.173813059021859,0.000736863815008772,0.719690579734553,1.42527836485708,0.763478598832173,0.340487417580092,0.0559450455516149,1,98,8,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.453613253657866,91.0278064742501,0.188542687892783,0.201279443576817,0.0402097658633075,0.169993811043164,0.00103985152516576,0.721302348979997,1.33233794666472,0.755955962492173,0.408042393810005,0.0284814116613283,1,17,6,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.442245504671705,95.028100764218,0.20472096249319,0.243065130694169,0.0401670845742052,0.180942836296562,0.000379358030973275,0.712949340028916,1.43345619223621,0.764583464240337,0.436520518369285,0.0305230289018239,1,30,6,1
0.439812294419271,83.8031032626398,0.207403437083065,0.279368068466771,0.0408254661696098,0.173624805132796,0.000693676822285068,0.777722706764627,1.29372155535077,0.74767866221188,0.423151951498508,0.0364781584082826,1,16,10,1
0.427732419895169,82.1986136964079,0.213308189809278,0.243614069077953,0.0414920671940352,0.163054684692385,0.000759517315898633,0.666379085289574,1.29617907624928,0.74850350635396,0.437676387917524,0.0482148992298049,1,63,10,1
0.442245504671705,95.028100764218,0.20472096249319,0.243065130694169,0.0401670845742052,0.180942836296562,0.000379358030973275,0.712949340028916,1.43345619223621,0.764583464240337,0.436520518369285,0.0305230289018239,1,30,6,1
0.430750393696058,88.0227976445291,0.197360241358845,0.234879162360339,0.0412933961946298,0.167088817234746,0.000715199853804575,0.685193460647141,1.23680201501684,0.762976679049049,0.47874235342185,0.0329521913773761,1,21,9,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.442245504671705,95.028100764218,0.20472096249319,0.243065130694169,0.0401670845742052,0.180942836296562,0.000379358030973275,0.712949340028916,1.43345619223621,0.764583464240337,0.436520518369285,0.0305230289018239,1,30,6,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.426712674870494,92.6112138511737,0.217373488611498,0.206339607493194,0.0403748594801178,0.175624189923912,0.000444243962936726,0.583635462774344,1.42236465126915,0.777532468878955,0.47057885488487,0.0384632566780816,1,36,6,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.426929395381821,83.2648306375849,0.196246546897228,0.218664085675868,0.0410980863340896,0.161489594695401,0.000818862673672919,0.628301993991487,1.1848841869116,0.742759259154812,0.54352030189074,0.0242267502268382,1,14,8,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.442245504671705,95.028100764218,0.20472096249319,0.243065130694169,0.0401670845742052,0.180942836296562,0.000379358030973275,0.712949340028916,1.43345619223621,0.764583464240337,0.436520518369285,0.0305230289018239,1,30,6,1
0.434243964976576,88.5178127971169,0.18696310906933,0.212416519104359,0.0411900891537284,0.164304629795905,0.000755264299734978,0.733572437955593,1.19904508995989,0.767000717836266,0.494824998927905,0.031436280856427,1,15,7,1
0.42671278285079,84.9705481192329,0.187600782501851,0.215492795458103,0.0405092381763069,0.162996622622297,0.000848509075776182,0.611876747212414,1.14337273674753,0.737665053758247,0.5908692242544,0.0151639607734733,1,15,8,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.445174314531213,87.2454867369497,0.206432615069241,0.249936077825003,0.0414721660587465,0.173813059021859,0.000736863815008772,0.719690579734553,1.42527836485708,0.763478598832173,0.340487417580092,0.0559450455516149,1,98,8,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.438960769232676,86.9542995333411,0.198602867607458,0.229144436877425,0.0413593740261948,0.169270327362446,0.000721769293708511,0.703550214045471,1.28706368657929,0.761712673343105,0.420001589495647,0.0455604555643156,1,1,9,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.431108321408209,81.5216348232188,0.219698862098734,0.247642595644651,0.0413607665918713,0.162868653220843,0.000808721143914353,0.665113365118204,1.30162320748535,0.753160462765887,0.433586493797366,0.052038916787785,1,64,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.431108321408209,81.5216348232188,0.219698862098734,0.247642595644651,0.0413607665918713,0.162868653220843,0.000808721143914353,0.665113365118204,1.30162320748535,0.753160462765887,0.433586493797366,0.052038916787785,1,64,10,1
0.442245504671705,95.028100764218,0.20472096249319,0.243065130694169,0.0401670845742052,0.180942836296562,0.000379358030973275,0.712949340028916,1.43345619223621,0.764583464240337,0.436520518369285,0.0305230289018239,1,30,6,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.430021577812534,85.3448830139745,0.195059092415898,0.221381639400389,0.0404373983578119,0.162559634861547,0.000875211687520902,0.663809189061413,1.197723526403,0.732172770036603,0.524026757274169,0.0235571611348002,1,47,8,1
0.442245504671705,95.028100764218,0.20472096249319,0.243065130694169,0.0401670845742052,0.180942836296562,0.000379358030973275,0.712949340028916,1.43345619223621,0.764583464240337,0.436520518369285,0.0305230289018239,1,30,6,1
0.449391964042016,87.6696766875524,0.212552740937761,0.255536245936886,0.0411575357692781,0.18105954103483,0.000533712126275678,0.706825879229373,1.4702786445092,0.761800353931768,0.380402312200693,0.031226865163216,1,54,6,1
0.441948568651609,88.0873304578584,0.205624405726386,0.261913744866797,0.0414782881255159,0.171337900813899,0.000710660262902651,0.674887355296473,1.37014956040985,0.754334680698069,0.423709628552514,0.0416782522013427,1,90,7,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.442245504671705,95.028100764218,0.20472096249319,0.243065130694169,0.0401670845742052,0.180942836296562,0.000379358030973275,0.712949340028916,1.43345619223621,0.764583464240337,0.436520518369285,0.0305230289018239,1,30,6,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.431108321408209,81.5216348232188,0.219698862098734,0.247642595644651,0.0413607665918713,0.162868653220843,0.000808721143914353,0.665113365118204,1.30162320748535,0.753160462765887,0.433586493797366,0.052038916787785,1,64,10,1
0.445174314531213,87.2454867369497,0.206432615069241,0.249936077825003,0.0414721660587465,0.173813059021859,0.000736863815008772,0.719690579734553,1.42527836485708,0.763478598832173,0.340487417580092,0.0559450455516149,1,98,8,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.431108321408209,81.5216348232188,0.219698862098734,0.247642595644651,0.0413607665918713,0.162868653220843,0.000808721143914353,0.665113365118204,1.30162320748535,0.753160462765887,0.433586493797366,0.052038916787785,1,64,10,1
0.43769819875367,86.5019016480888,0.199379674534783,0.208076602846527,0.0408515680547366,0.168333998821983,0.00081361630867141,0.715718796566964,1.2461604279785,0.761644247813564,0.423312308119595,0.0404761499007519,1,24,10,1
0.426712674870494,92.6112138511737,0.217373488611498,0.206339607493194,0.0403748594801178,0.175624189923912,0.000444243962936726,0.583635462774344,1.42236465126915,0.777532468878955,0.47057885488487,0.0384632566780816,1,36,6,1
