"time","scenario","pop_mean","inc_mean","prev_mean","mort_mean","prev_ltbi_mean","ari_all_mean","inc_decline_mean","mort_decline_mean","inc_decline_prop_acf_mean","mort_decline_prop_acf_mean","inc_decline0_mean","mort_decline0_mean","pop_lb","inc_lb","prev_lb","mort_lb","prev_ltbi_lb","ari_all_lb","inc_decline_lb","mort_decline_lb","inc_decline_prop_acf_lb","mort_decline_prop_acf_lb","inc_decline0_lb","mort_decline0_lb","pop_ub","inc_ub","prev_ub","mort_ub","prev_ltbi_ub","ari_all_ub","inc_decline_ub","mort_decline_ub","inc_decline_prop_acf_ub","mort_decline_prop_acf_ub","inc_decline0_ub","mort_decline0_ub"
-115,"ACF",1831500.56452508,0,285.823468439363,NA,0.323065132315781,NA,NA,NA,NA,NA,1,NA,1830688.7388975,0,246.953756233072,NA,0.292523962927668,NA,NA,NA,NA,NA,1,NA,1834511.12488779,0,296.006903893319,NA,0.339858376554003,NA,NA,NA,NA,NA,1,NA
-115,"ACF & TPT",1831500.56452508,0,285.823468439363,NA,0.323065132315781,NA,NA,NA,NA,NA,1,NA,1830688.7388975,0,246.953756233072,NA,0.292523962927668,NA,NA,NA,NA,NA,1,NA,1834511.12488779,0,296.006903893319,NA,0.339858376554003,NA,NA,NA,NA,NA,1,NA
-115,"No Intervention",1831500.56452508,0,285.823468439363,NA,0.323065132315781,NA,NA,NA,NA,NA,1,NA,1830688.7388975,0,246.953756233072,NA,0.292523962927668,NA,NA,NA,NA,NA,1,NA,1834511.12488779,0,296.006903893319,NA,0.339858376554003,NA,NA,NA,NA,NA,1,NA
-114,"ACF",1831853.17576469,0,285.295069664747,NA,0.322784300074489,NA,NA,NA,NA,NA,1,NA,1831038.68166447,0,246.647728607421,NA,0.292373945886104,NA,NA,NA,NA,NA,1,NA,1834878.38839438,0,295.338315336578,NA,0.339499472683012,NA,NA,NA,NA,NA,1,NA
-114,"ACF & TPT",1831853.17576469,0,285.295069664747,NA,0.322784300074489,NA,NA,NA,NA,NA,1,NA,1831038.68166447,0,246.647728607421,NA,0.292373945886104,NA,NA,NA,NA,NA,1,NA,1834878.38839438,0,295.338315336578,NA,0.339499472683012,NA,NA,NA,NA,NA,1,NA
-114,"No Intervention",1831853.17576469,0,285.295069664747,NA,0.322784300074489,NA,NA,NA,NA,NA,1,NA,1831038.68166447,0,246.647728607421,NA,0.292373945886104,NA,NA,NA,NA,NA,1,NA,1834878.38839438,0,295.338315336578,NA,0.339499472683012,NA,NA,NA,NA,NA,1,NA
-113,"ACF",1832206.06161192,0,284.766158812574,NA,0.322502022988467,NA,NA,NA,NA,NA,1,NA,1831388.94801284,0,246.341173486009,NA,0.2922416170694,NA,NA,NA,NA,NA,1,NA,1835245.81220836,0,294.669527510821,NA,0.339138833454124,NA,NA,NA,NA,NA,1,NA
-113,"ACF & TPT",1832206.06161192,0,284.766158812574,NA,0.322502022988467,NA,NA,NA,NA,NA,1,NA,1831388.94801284,0,246.341173486009,NA,0.2922416170694,NA,NA,NA,NA,NA,1,NA,1835245.81220836,0,294.669527510821,NA,0.339138833454124,NA,NA,NA,NA,NA,1,NA
-113,"No Intervention",1832206.06161192,0,284.766158812574,NA,0.322502022988467,NA,NA,NA,NA,NA,1,NA,1831388.94801284,0,246.341173486009,NA,0.2922416170694,NA,NA,NA,NA,NA,1,NA,1835245.81220836,0,294.669527510821,NA,0.339138833454124,NA,NA,NA,NA,NA,1,NA
-112,"ACF",1832559.22210553,0,284.236762878123,NA,0.322218318427849,NA,NA,NA,NA,NA,1,NA,1831739.53786912,0,246.034105904404,NA,0.292117782818896,NA,NA,NA,NA,NA,1,NA,1835613.39647629,0,294.000575004946,NA,0.338776482241375,NA,NA,NA,NA,NA,1,NA
-112,"ACF & TPT",1832559.22210553,0,284.236762878123,NA,0.322218318427849,NA,NA,NA,NA,NA,1,NA,1831739.53786912,0,246.034105904404,NA,0.292117782818896,NA,NA,NA,NA,NA,1,NA,1835613.39647629,0,294.000575004946,NA,0.338776482241375,NA,NA,NA,NA,NA,1,NA
-112,"No Intervention",1832559.22210553,0,284.236762878123,NA,0.322218318427849,NA,NA,NA,NA,NA,1,NA,1831739.53786912,0,246.034105904404,NA,0.292117782818896,NA,NA,NA,NA,NA,1,NA,1835613.39647629,0,294.000575004946,NA,0.338776482241375,NA,NA,NA,NA,NA,1,NA
-111,"ACF",1832912.65727603,0,283.706908567721,NA,0.321933203728031,NA,NA,NA,NA,NA,1,NA,1832090.451149,0,245.726540771211,NA,0.291993263200238,NA,NA,NA,NA,NA,1,NA,1835981.14134172,0,293.331491965081,NA,0.338412442352626,NA,NA,NA,NA,NA,1,NA
-111,"ACF & TPT",1832912.65727603,0,283.706908567721,NA,0.321933203728031,NA,NA,NA,NA,NA,1,NA,1832090.451149,0,245.726540771211,NA,0.291993263200238,NA,NA,NA,NA,NA,1,NA,1835981.14134172,0,293.331491965081,NA,0.338412442352626,NA,NA,NA,NA,NA,1,NA
-111,"No Intervention",1832912.65727603,0,283.706908567721,NA,0.321933203728031,NA,NA,NA,NA,NA,1,NA,1832090.451149,0,245.726540771211,NA,0.291993263200238,NA,NA,NA,NA,NA,1,NA,1835981.14134172,0,293.331491965081,NA,0.338412442352626,NA,NA,NA,NA,NA,1,NA
-110,"ACF",1833266.36714576,0,283.176622300138,NA,0.321646696187543,NA,NA,NA,NA,NA,1,NA,1832441.68775746,0,245.418492868356,NA,0.291868065103942,NA,NA,NA,NA,NA,1,NA,1836349.04694515,0,292.662312097788,NA,0.338046737026928,NA,NA,NA,NA,NA,1,NA
-110,"ACF & TPT",1833266.36714576,0,283.176622300138,NA,0.321646696187543,NA,NA,NA,NA,NA,1,NA,1832441.68775746,0,245.418492868356,NA,0.291868065103942,NA,NA,NA,NA,NA,1,NA,1836349.04694515,0,292.662312097788,NA,0.338046737026928,NA,NA,NA,NA,NA,1,NA
